"wages","education","age","sex","language","logwages"
7.75,13.6,20,"Male","English",2.04769284336526
24.06,17,40,"Male","English",3.18055071054653
7.62,12.1,18,"Female","English",2.03077636969855
6.7,11,17,"Male","English",1.90210752639692
30.17,15,41,"Male","English",3.40684805317097
3.82,11,17,"Male","English",1.34025042261848
7.63,11,17,"Female","English",2.03208784529637
42.61,16,41,"Male","English",3.75208896751182
16.79,12,34,"Female","English",2.82078347108945
6.2,10,16,"Female","English",1.82454929205105
7,16,23,"Female","English",1.94591014905531
17.4,10,47,"Female","English",2.85647020622048
7,12,18,"Female","English",1.94591014905531
8.5,12,31,"Female","English",2.14006616349627
22.66,16,26,"Male","English",3.12060125559986
10,10,35,"Male","English",2.30258509299405
18.68,13,40,"Female","English",2.9274534328007
23.04,13,43,"Male","English",3.13723183582769
6.7,14.6,47,"Female","English",1.90210752639692
9.61,10.1,23,"Female","English",2.2628042229822
11.64,14,20,"Female","English",2.45444744230329
26,18,33,"Male","English",3.25809653802148
15,12,39,"Female","English",2.70805020110221
29.95,20,56,"Male","Other",3.39952932456146
6.7,9.4,17,"Female","English",1.90210752639692
6.8,15,26,"Male","English",1.91692261218206
15.3,14,26,"Female","French",2.72785282839839
8,11,44,"Female","English",2.07944154167984
10,8,44,"Female","English",2.30258509299405
6.42,14,20,"Female","English",1.85941811770187
30.31,17.5,43,"Male","French",3.41147769106971
12,10,43,"Female","Other",2.484906649788
18,12,31,"Female","Other",2.89037175789616
13,12,33,"Male","English",2.56494935746154
7,12,26,"Male","English",1.94591014905531
6.65,11,18,"Female","English",1.89461685466776
17.41,16,38,"Female","English",2.8570447537801
10.16,15,35,"Female","English",2.31845844215034
21.66,13.2,28,"Male","Other",3.07546724157284
9.85,16,39,"Female","English",2.287471455184
13.45,10,44,"Female","French",2.59897910604785
14.53,12,28,"Male","English",2.67621547758219
17.66,14,50,"Female","English",2.87130219517581
26.4,15,38,"Female","English",3.27336401015227
6.42,13.3,19,"Female","French",1.85941811770187
24.96,12,42,"Male","English",3.21727454350123
23.04,12,52,"Male","English",3.13723183582769
13.92,12,56,"Female","English",2.63332665490627
13.75,10,48,"Male","Other",2.62103882411258
12.15,13,46,"Female","English",2.49732916978656
8.37,11,22,"Female","English",2.12465388450138
21.6,15.8,40,"Male","English",3.07269331469012
16.1,13,29,"Male","English",2.77881927199042
35.09,4,51,"Male","Other",3.55791618959512
28.8,16,36,"Female","Other",3.3603753871419
38.4,17,37,"Female","English",3.64805745959368
17.33,15,55,"Female","Other",2.85243910372751
7.7,16,21,"Male","English",2.04122032885964
18.02,10,40,"Male","English",2.89148225218019
32.03,15,41,"Female","English",3.46667296362107
6.59,13,19,"Female","English",1.88555334851442
11.2,16,32,"Male","English",2.41591377830105
14.8,15.7,42,"Female","Other",2.69462718077007
14,11,62,"Female","English",2.63905732961526
23.34,13,44,"Male","English",3.15016862685841
8.87,14.5,51,"Male","English",2.18267479632149
21.67,14,27,"Male","English",3.07592881554827
14.27,12,50,"Female","English",2.65815943148875
18.02,14.2,34,"Female","English",2.89148225218019
5.92,10,55,"Female","English",1.77833644889591
12.66,12.5,50,"Male","English",2.53844741671603
7.25,0,43,"Female","Other",1.98100146886658
13.75,13.3,35,"Female","English",2.62103882411258
10.78,11,46,"Male","English",2.37769256548085
19,10.5,40,"Male","English",2.94443897916644
12,13,51,"Female","English",2.484906649788
18.24,20,36,"Male","English",2.90361698464619
10,9,20,"Male","Other",2.30258509299405
24,14,32,"Male","English",3.17805383034795
9.79,14,23,"Female","English",2.28136145654242
30.08,13.5,51,"Female","English",3.40386049908164
23.97,12,55,"Male","English",3.17680304844629
12,16,49,"Male","English",2.484906649788
15.75,17,33,"Male","English",2.75684036527164
9,11,35,"Male","English",2.19722457733622
14.4,10,32,"Male","English",2.66722820658195
19,10,61,"Male","English",2.94443897916644
18.02,17.3,27,"Female","English",2.89148225218019
7.5,10.5,51,"Female","English",2.01490302054226
11.86,12.5,29,"Male","Other",2.47317139356958
9.86,14.5,23,"Male","English",2.28848616861454
18.39,9,56,"Male","English",2.91180703861623
6.66,17,25,"Female","English",1.8961194845523
26.78,17,36,"Female","English",3.28765534026303
14.09,16.3,26,"Female","English",2.64546532591059
24.7,14.3,35,"Male","English",3.20680324363393
28.8,16,61,"Male","English",3.3603753871419
6.85,10,16,"Male","English",1.92424865227413
27.84,17,37,"Female","English",3.32647383546622
15.12,15,28,"Female","English",2.71601837075139
27.67,13.5,47,"Female","English",3.32034879379883
16.78,12.5,27,"Male","English",2.82018770103906
9.33,9,39,"Male","English",2.23323501485925
10,10,40,"Male","French",2.30258509299405
12.86,12,54,"Female","English",2.55412171880947
14,12,57,"Female","English",2.63905732961526
9.19,12,38,"Female","English",2.2181159363676
20.16,12.6,38,"Female","English",3.00370044320317
25.95,19,60,"Female","Other",3.2561716096119
7.5,13,20,"Male","English",2.01490302054226
31.68,17,54,"Male","Other",3.45568556694622
15,16,26,"Female","English",2.70805020110221
20.53,8,48,"Female","English",3.02188723103084
17.4,12,36,"Male","Other",2.85647020622048
39.5,20,48,"Male","English",3.67630067190708
17.99,11,43,"Female","English",2.88981604796244
13.71,12,48,"Female","English",2.61812549357422
12.8,10.4,27,"Female","English",2.54944517092557
16.97,14,35,"Female","English",2.83144707924613
21.78,16,38,"Female","English",3.08099211750481
19.2,19.3,28,"Female","Other",2.95491027903374
29.24,17,27,"Male","English",3.37553763488158
13.44,10,54,"Male","English",2.598235335095
21.39,16,39,"Male","English",3.06292352309431
31.1,10,36,"Male","English",3.43720781918519
40.8,16.5,50,"Male","English",3.70868208141012
8.12,18.1,25,"Female","French",2.09433015417359
5.98,14.5,22,"Female","English",1.78842056796254
12.93,10,54,"Female","English",2.55955019278377
19.26,8,25,"Male","English",2.95803040636998
9.46,12,17,"Female","English",2.24707238306379
5.5,13,19,"Female","English",1.70474809223843
16.69,15,50,"Male","French",2.81480973767374
24.17,9,44,"Male","English",3.18511219471539
7,12,18,"Male","English",1.94591014905531
21.93,17,51,"Male","English",3.0878555624298
12.42,17.1,32,"Male","English",2.51930807650533
12,10,36,"Female","French",2.484906649788
18.24,12.5,40,"Male","English",2.90361698464619
6.7,14,20,"Female","French",1.90210752639692
3.13,20,60,"Male","French",1.14103300455206
22.47,12,39,"Male","English",3.11218108619724
6,10,17,"Male","English",1.79175946922805
12,11,19,"Male","English",2.484906649788
14.66,12.6,30,"Male","French",2.68512269645851
11.17,11,26,"Male","English",2.41323161308111
3.83,11.8,17,"Male","English",1.34286480319255
11,3,60,"Female","Other",2.39789527279837
14,7.3,34,"Male","English",2.63905732961526
10.3,10,58,"Male","English",2.33214389523559
6.98,15.5,21,"Female","English",1.94304891677428
10.34,9.5,48,"Female","English",2.33601986908028
23.2,20,26,"Male","Other",3.14415227867226
5.83,12,35,"Female","English",1.7630170003624
6.7,12,30,"Female","English",1.90210752639692
13.06,12,38,"Male","English",2.56955412384829
25,10,38,"Male","French",3.2188758248682
24.94,16,38,"Female","English",3.21647294025189
6.92,17,22,"Female","English",1.93441576962958
24.36,5,61,"Female","Other",3.1929424428417
9.71,17.9,29,"Female","English",2.27315628230323
10,9.8,27,"Male","Other",2.30258509299405
6.7,14.6,35,"Male","French",1.90210752639692
10.51,12.5,46,"Female","English",2.35232718488886
8,12.5,37,"Female","English",2.07944154167984
25.92,20,53,"Male","Other",3.25501487148407
7.53,12,21,"Male","English",2.0188950418118
9,7,33,"Female","Other",2.19722457733622
7.56,13.5,24,"Female","English",2.02287119019144
7,8,47,"Male","English",1.94591014905531
18.95,17,27,"Male","English",2.94180393152844
16.38,13,42,"Female","English",2.79606107842492
29.67,17.5,32,"Male","English",3.39013643430273
22.5,18,35,"Male","English",3.11351530921037
8.01,11,18,"Female","English",2.08069076108027
9.16,13,28,"Female","English",2.21484617868604
17.5,13,39,"Male","English",2.86220088092947
7,18.8,27,"Male","English",1.94591014905531
25.03,19,55,"Male","English",3.22007510544368
10.81,12,46,"Male","English",2.38047163165112
17.06,10.5,45,"Female","English",2.83673654206353
17.59,14,44,"Female","English",2.86733055874947
17.52,12,31,"Male","English",2.86334308550825
10.5,7,23,"Male","Other",2.35137525716348
19.25,12,62,"Female","English",2.95751106073379
8.6,9,53,"Female","English",2.15176220325946
19.83,9,44,"Male","French",2.9871959425317
10,8,54,"Male","English",2.30258509299405
6.7,13.5,45,"Female","English",1.90210752639692
6.78,12,27,"Male","English",1.9139771019523
13,11,38,"Male","French",2.56494935746154
14.5,13.3,31,"Female","English",2.67414864942653
25,16,28,"Male","English",3.2188758248682
22,18,36,"Female","English",3.09104245335832
8.23,15,22,"Male","English",2.10778601468898
8.79,12.5,42,"Female","Other",2.17361471169709
32.16,12,38,"Male","English",3.47072344431077
23.26,20,36,"Female","English",3.14673514709052
5.33,16,49,"Female","English",1.67335123817775
23.76,14,50,"Male","English",3.16800349449444
10.92,15,35,"Female","English",2.39059597031676
23.76,13,25,"Male","English",3.16800349449444
13.21,9,27,"Male","English",2.58097411853423
15.1,10.5,47,"Male","English",2.71469474382088
27.14,18,47,"Male","English",3.30100865440672
23.16,17.5,44,"Male","English",3.14242665270479
23.07,13,39,"Male","English",3.13853307218566
10.08,13,37,"Female","English",2.31055326264322
19.2,19.5,30,"Male","English",2.95491027903374
13.49,8,57,"Female","Other",2.60194867021966
15.87,12,29,"Female","English",2.76443053453832
7.87,2,35,"Female","Other",2.06305806242931
15.56,13,35,"Male","Other",2.74470351875025
8,10.5,42,"Female","English",2.07944154167984
23.63,12,62,"Male","Other",3.16251709119882
41.28,20,59,"Male","English",3.72037812117331
19.72,15.2,34,"Female","English",2.98163334917449
8.5,12.5,32,"Female","English",2.14006616349627
18.9,16,50,"Female","English",2.9391619220656
11,11,52,"Female","English",2.39789527279837
16.39,10,58,"Male","French",2.79667139275574
14.04,12,41,"Female","English",2.64191039859766
16,11.5,39,"Male","English",2.77258872223978
10.11,15.1,37,"Female","English",2.31352503303238
16.78,13,45,"Male","English",2.82018770103906
11.95,12.5,36,"Female","English",2.48073127837752
17.97,16,29,"Female","English",2.88870370079547
17.21,16,26,"Female","English",2.84549061022345
14.73,17.8,41,"Female","English",2.68988623047454
10.62,8,65,"Male","English",2.36273901581379
25.03,20,60,"Male","French",3.22007510544368
30.24,15,51,"Male","English",3.40916555131133
11.43,13.5,42,"Female","English",2.43624147780672
10,9,50,"Female","English",2.30258509299405
14,12,24,"Male","English",2.63905732961526
21.73,16,35,"Male","Other",3.07869379426834
27.36,19,41,"Male","English",3.30908209275435
28.16,15,34,"Female","English",3.33790253128984
18,9,45,"Male","English",2.89037175789616
8,18,21,"Male","English",2.07944154167984
16,13,51,"Male","English",2.77258872223978
7.92,14.5,21,"Female","English",2.06939120582633
15.33,12,32,"Female","English",2.72981169288372
10,11,26,"Male","French",2.30258509299405
10.63,17,23,"Female","English",2.36368019235386
13.1,19,27,"Male","English",2.57261223020711
7.65,11,32,"Female","English",2.03470564783844
10.2,11,26,"Male","English",2.32238772029023
12.5,11.5,29,"Male","English",2.52572864430826
6.87,12.9,20,"Male","English",1.92716410623426
9.1,3,50,"Female","Other",2.2082744135228
9.89,9,47,"Male","English",2.29152414563462
11,11,50,"Male","English",2.39789527279837
15.36,12.5,38,"Female","English",2.73176672771953
5.28,15,21,"Female","English",1.66392609771817
19.2,15,32,"Male","English",2.95491027903374
8.75,11,20,"Male","Other",2.16905370036952
11.03,14.5,21,"Female","English",2.40061883326541
25.44,16,40,"Male","English",3.23632273847192
7.5,18.5,25,"Male","French",2.01490302054226
15.81,10,40,"Female","English",2.76064265122138
12.11,8,62,"Male","English",2.494031557565
9.1,15.6,25,"Female","English",2.2082744135228
6.7,12,22,"Female","English",1.90210752639692
15,15,23,"Male","English",2.70805020110221
9.33,10,51,"Female","English",2.23323501485925
8.73,12,29,"Male","English",2.16676536985151
6.31,11,61,"Female","English",1.84213567655312
16.58,15.5,37,"Male","English",2.80819714970715
11,8,57,"Male","English",2.39789527279837
6.7,17,22,"Male","English",1.90210752639692
19.69,18,28,"Female","English",2.98011089265103
8,15,22,"Female","English",2.07944154167984
9.94,12.8,30,"Female","English",2.29656702066848
10,14,33,"Female","English",2.30258509299405
13.24,10.5,42,"Female","English",2.58324255050886
31.2,17,44,"Female","English",3.44041809481544
11.09,10,54,"Male","English",2.40604380136228
10.85,12,37,"Female","Other",2.38416507998647
23.53,16.9,45,"Female","English",3.15827620273927
10.28,12,31,"Female","English",2.33020026002702
15.87,10,56,"Female","English",2.76443053453832
20.48,13,42,"Male","English",3.01944880017131
9.72,15,30,"Female","English",2.27418561847235
14,12.5,36,"Female","English",2.63905732961526
8,15.5,23,"Female","English",2.07944154167984
21.34,15,39,"Female","English",3.06058324587361
27.84,12,38,"Male","English",3.32647383546622
30.72,20,51,"Male","French",3.42491390827947
22.19,12,55,"Male","English",3.0996417369445
11,12,32,"Male","English",2.39789527279837
6.75,11,17,"Female","English",1.90954250488444
13,11.5,31,"Male","French",2.56494935746154
6.12,9,16,"Female","French",1.81156209652423
18,15,25,"Male","English",2.89037175789616
17.62,10,36,"Female","English",2.86903462050803
17.44,8,37,"Female","Other",2.85876641848083
35.11,14,61,"Female","English",3.55848599018034
40.32,16,48,"Male","French",3.69684762376311
14.5,10,39,"Male","English",2.67414864942653
14.13,13,52,"Female","English",2.64830019669644
7.52,15,31,"Female","English",2.01756613796175
7.1,13.6,35,"Female","English",1.96009478404727
13.41,13,33,"Female","English",2.59600069729359
6.75,13,20,"Female","English",1.90954250488444
6.33,14,31,"Female","English",1.84530023615608
19.05,17,33,"Female","English",2.94706710157271
15.02,17.2,29,"Female","English",2.70938264633599
8.34,13,23,"Male","French",2.12106321637066
18.92,11,38,"Male","English",2.94021956362373
20.95,11,49,"Male","Other",3.04213864636815
27.98,17.7,38,"Female","English",3.33148996923734
9.38,14.4,23,"Male","Other",2.23857976301813
36.25,8,57,"Female","English",3.59043938130068
6.55,12,18,"Female","French",1.87946504964716
10.93,12.5,57,"Female","English",2.39151130218845
13,19,29,"Male","English",2.56494935746154
28.35,12,44,"Male","Other",3.34462703017376
10.08,13.3,27,"Female","English",2.31055326264322
21.33,10,48,"Male","English",3.06011453248326
17,13.4,34,"Female","English",2.83321334405622
21.01,20,31,"Female","English",3.04499851485691
22.86,10,35,"Male","English",3.12938865836666
16.8,12,39,"Male","Other",2.82137888640921
12.5,17,35,"Female","English",2.52572864430826
17.6,17,38,"Male","English",2.86789890204411
15.45,16,55,"Female","English",2.73760900334375
9.18,13,20,"Female","English",2.2170272046324
11.11,12.1,26,"Male","English",2.40784560365154
12,12,47,"Male","French",2.484906649788
18.78,16,30,"Male","English",2.93279247378012
10.38,20,26,"Female","English",2.33988087773774
13,14,44,"Female","Other",2.56494935746154
16.7,16.5,41,"Male","English",2.81540871942271
40.43,9.1,34,"Male","English",3.69957208365268
9.04,8,26,"Female","English",2.20165917440409
8.33,19,22,"Female","English",2.11986345617875
6.79,14.3,19,"Female","English",1.9154509415706
6.7,10.5,23,"Male","English",1.90210752639692
7.18,11.6,20,"Male","English",1.97129938306013
16,12.5,38,"Female","English",2.77258872223978
24.7,14,58,"Male","Other",3.20680324363393
10.4,10,45,"Female","English",2.34180580614733
18,10,47,"Female","English",2.89037175789616
33.28,15.3,39,"Female","Other",3.50495661595301
6.7,11,17,"Female","English",1.90210752639692
25.53,8.5,58,"Male","French",3.23985423125339
23.52,17.8,29,"Male","Other",3.15785112303043
21.6,12,57,"Male","English",3.07269331469012
17.76,14,44,"Female","English",2.87694873756402
7.75,14.9,27,"Male","English",2.04769284336526
17.76,13,56,"Male","Other",2.87694873756402
